绿地云尚,[雨花] 软件大道与玉兰路交汇处,1居 － 43~55平米,在售,,酒店式公寓,(6条评论)
云树公馆,[雨花] 丁墙路与明城大道交汇处,1居/ 2居/ 3居/ 4居 － 32~70平米,在售,25000元/㎡,标准写字楼,(15条评论)
招商1872,[栖霞] 经五路与栖霞大道交汇处,招商1872在售挑高和平层公寓房源,在售,23000元/㎡,标准写字楼,(5条评论)
银城KinmaQ+社区,[栖霞] 石狮路与金马路交汇处(地铁2、4号线金马...,1居/ 2居 － 38~45平米,在售,,标准写字楼,(7条评论)
南京龙湖新壹城,[江宁] 龙眠大道与格致路交汇处,2居/ 3居 － 40平米,在售,25000元/㎡,LOFT,(17条评论)
建发紫悦广场,[雨花] 安德门大街与软件大道交汇处,1居 － 37~43平米,在售,19000元/㎡,酒店式公寓,(4条评论)
百家湖艺术公馆,[江宁] 天元西路与通淮街交汇处,百家湖艺术公馆目前在售少量房源,在售,27000元/㎡,酒店式公寓,(6条评论)
金地中心菁华,[建邺] 江东南路与龙王大街交汇处,1居/ 2居 － 32~56平米,在售,22454元/㎡,酒店写字楼,(2条评论)
润和创智中心,[雨花] 软件大道168号,润和创智中心临近天隆寺地铁站 无房源在售,待售,21000元/㎡,标准写字楼,(21条评论)
万科星荟,[雨花] 金阳东街18号,2居,待售,23000元/㎡,酒店式公寓,(12条评论)
绿城玫瑰园,[浦口] 珍珠泉旅游度假区绿园路88号(紧邻珍珠泉...,3居/ 5居以上,在售,30000元/㎡,别墅,(189条评论)
盘金华府,[六合] 大厂新华西路458号(新华路西侧),2居/ 3居,在售,价格待定,普通住宅,(147条评论)
鸿信云深处,[江宁] 东山街道神凤路1169号(上坊天云湖横山水...,5居 － 539~550平米,在售,价格待定,别墅,(49条评论)
碧桂园如山湖城,安徽省马鞍山市和县石杨镇如山湖西侧(宁...,1居/ 2居/ 3居/ 4居/ 5居/ 5居以上 － 68~255平米,在售,12800万元/套,别墅,(164条评论)
东方熙龙山院,[浦口] 珠江镇白马路90号,3居/ 4居,在售,16000元/㎡,别墅,(134条评论)
雅居乐长乐渡,[秦淮] 剪子巷35号(马道街与秦淮河交汇处),5居以上,在售,30000元/㎡,别墅,(122条评论)
中南锦苑,[雨花] 软件大道与国有空地交汇处,1居/ 3居 － 35~53平米,待售,,普通住宅,(35条评论)
弘阳燕江府,[栖霞] 太新路与嵩山路交汇处,4居,待售,价格待定,普通住宅,(34条评论)
中锐星湖名邸,[江宁] 天元路与牧浦街交汇处,3居/ 4居,待售,价格待定,普通住宅,(27条评论)
证大大拇指广场,[鼓楼] 建宁路与热河路交汇处(大观天地mall对面...,1居/ 2居/ 3居,待售,价格待定,商住楼,(44条评论)
保利天悦,[建邺] 应天大街与乐山路交汇处,4居/ 5居 － 150~180平米,待售,,普通住宅,(18条评论)
南京碧桂园,[江宁] 庆兴路8号(牛首大道与庆兴路交汇处),3居/ 4居/ 5居以上,待售,价格待定,联排,(172条评论)
绿地华侨城海珀滨江,[建邺] 龙王大街与扬子江大道交汇处,3居/ 4居 － 133~200平米,待售,价格待定,普通住宅,(20条评论)
京奥港未来墅,[江宁] 智慧路与南湾营路交汇处,2居/ 3居 － 131~142平米,待售,,普通住宅,(20条评论)
恒大悦澜湾,[江宁] 嘉业路与紫金三路交汇处,2居/ 3居/ 4居,待售,价格待定,普通住宅,(37条评论)
海伦国际,[溧水] 中大街81号,2居/ 3居/ 4居 － 154~316平米,待售,价格待定,商住楼,(29条评论)
荣盛首府,[六合] 胡姚线与园西路交界处,3居/ 4居/ 5居,待售,价格待定,普通住宅,(13条评论)
金科观天下,句容市宝华镇宝华大道6号,4居 － 123~139平米,待售,价格待定,别墅,(11条评论)
明发外滩中心,[浦口] 长江大桥北堡公园滨江大道1号,5居以上,在售,21000元/㎡,购物中心,(47条评论)
乐基广场,[建邺] 云锦路与所街交汇处,2居/ 3居/ 4居 － 58~70平米,在售,价格待定,市场类商铺,(29条评论)
雨花客厅,[雨花] 软件大道109号(安德门大街与软件大道交...,1居 － 33~48平米,在售,价格待定,商住楼,(41条评论)
东方万汇城,[浦口] 江浦街道浦口大道9号,1居/ 2居 － 33~67平米,在售,16000元/㎡,住宅底商,(193条评论)
南京常发广场,[玄武] 红山路88号(红山路与红山南路交汇处),1居,在售,39500元/㎡,购物中心,(63条评论)
涵碧楼,[建邺] 汉中门大街与扬子江大道交汇处,涵碧楼在售酒店式公寓和写字楼,在售,20000元/㎡,购物中心,(98条评论)
绿国万象都荟,[秦淮] 永乐路洪家园1号(龙蟠路与永乐路交汇处...,2居 － 50平米,在售,14000元/㎡,购物中心,(66条评论)
绿地之窗,[雨花] 南京南站南广场(绿都大道与绕城公路交汇...,绿地之窗还有6.6米挑高的loft房源在售,在售,25000元/㎡,购物中心,(50条评论)
长发都市诸公,[雨花] 雨花南路5号(共青团路与雨花南路交汇处...,3居/ 4居 － 226平米,在售,,普通住宅,(82条评论)
星叶枫情水岸,[栖霞] 仙林大道与上泉村交汇处(仙林湖以西、仙...,2居/ 3居 － 83~108平米,在售,700万元/套,普通住宅,(129条评论)
金尧首府,[栖霞] 尧佳路8号(公安路与尧佳路交汇处),1居/ 2居/ 4居,在售,35000元/㎡,市场类商铺,(71条评论)
涟城,[建邺] 怡康街8号,3居/ 4居/ 5居以上,在售,25000元/㎡,普通住宅,(395条评论)
富力十号,[江宁] 麒麟科技创新园东麒路277号(双麒路北侧...,1居/ 2居/ 3居/ 4居/ 5居/ 5居以上 － 320~429平米,在售,,别墅,(86条评论)
星叶羊山湖花园,[栖霞] 仙境路18号(仙境路与羊山北路交汇处),3居/ 4居 － 126~165平米,在售,21000元/㎡,普通住宅,(112条评论)
银城蓝溪郡,[江宁] 秣陵街道创新东路2号,3居/ 4居/ 5居/ 5居以上,在售,19800元/㎡,普通住宅,(256条评论)
藏珑谷山庄,[溧水] 经济开发区乌夏路88号,4居/ 5居以上 － 318平米,在售,,别墅,(58条评论)
碧桂园中央公园,句容市华阳路与文昌东路交汇处(曙光国际...,碧桂园中央公园位于仙东板块 在售住宅,在售,689万元/套,普通住宅,(14条评论)
碧桂园S9紫金庄园,马鞍山市博望区两博路2143号,碧桂园S9紫金庄园二期地块总占地约132.14亩,在售,2600万元/套,普通住宅,(15条评论)
招商·依云尚城,句容市仙林大道与宝四路交汇处(经天路地...,3居 － 88平米,在售,12800元/㎡,普通住宅,(18条评论)
长江熙岸孔雀城,马鞍山桥林南乌江s105与茆庄路交汇处,3居,在售,12000元/㎡,商住楼,(26条评论)
和昌仙林国际,句容市仙林大道2号,3居 － 88~105平米,在售,7000元/㎡,普通住宅,(7条评论)
雅居乐山湖城项目,常州市金坛区茅山风景区访仙路与205县道...,3居/ 4居/ 5居 － 79~226平米,在售,13000元/㎡,别墅,(7条评论)
富力十号往来,[江宁] 南京市江宁区东麒路277号,4居/ 5居/ 5居以上 － 377~429平米,在售,7800元/㎡,别墅,(2条评论)
麒麟山庄公园境,[江宁] 汤山街道麒东路588号(麒东路与轿子山交...,2居/ 3居/ 4居,待售,14000元/㎡,普通住宅,(91条评论)
钟山国际高尔夫,[玄武] 环陵路7号,2居/ 5居以上,待售,14000元/㎡,别墅,(99条评论)
国信自然天城,[浦口] 江浦街道沿山东路188号(南京工业大学北...,3居/ 5居/ 5居以上,待售,19800元/㎡,别墅,(57条评论)
柏悦澜庭,[雨花] 小行里姜家营小行路52号,3居/ 4居/ 5居/ 5居以上,待售,价格待定,别墅,(65条评论)
森湖溪谷,[溧水] 傅家边现代农业园区内(傅加边梅花广场对...,5居/ 5居以上 － 197~252平米,待售,价格待定,别墅,(54条评论)
佛手湖森林庄园项目,[浦口] 珍七路1号(七珍线旁),佛手湖森林庄园项目具体上市时间待定,待售,,别墅,(64条评论)
骏景华庭,[江宁] 秣陵街道铺岗街28号(万科金域蓝湾南侧),2居/ 3居 － 92~136平米,待售,价格待定,普通住宅,(115条评论)
石林大公园,[雨花] 凤集大道6号(解放军国际关系学院北门正...,1居/ 2居/ 3居/ 4居/ 5居,待售,价格待定,普通住宅,(64条评论)
长江峰景,[鼓楼] 中山北路645号(江边路与中山北路交汇处...,2居/ 3居/ 4居,待售,价格待定,普通住宅,(99条评论)
国府大院,[江宁] 宁杭高速湖熟出口与汤铜路(s337省道)交...,4居,待售,,别墅,(60条评论)
大吉公元,[浦口] 汤泉镇银泉路88号,3居/ 4居,待售,价格待定,别墅,(108条评论)
景枫城市山谷项目,[江宁] 东山街道双龙湖1号,景枫城市山谷项目处在青龙山国际生态新城,待售,价格待定,别墅,(34条评论)
善水湾,[雨花] 西善桥街道梅兴路与龙淮路交汇处,2居/ 3居,待售,,普通住宅,(115条评论)
武夷凌云阁项目,[江宁] 宏运大道1818号,武夷凌云阁项目位于江宁区 即将首开,待售,价格待定,普通住宅,(24条评论)
复地御钟山,[栖霞] 马群街道2号(钟山东麓龙首与环陵路交汇...,3居/ 4居,待售,价格待定,普通住宅,(199条评论)
垠领城市街区,[高淳] 东坝镇振兴路180号、胥溪路9号(振兴路以...,2居/ 3居,待售,价格待定,普通住宅,(131条评论)
21世纪百家湖1号,[江宁] 双龙大道1539号(双龙大道与天元路交汇处...,2居/ 3居/ 4居/ 5居,待售,价格待定,普通住宅,(98条评论)
融创南京桃花源项目,[浦口] 佛手湖路珍七路9号(老山国家森林公园内...,3居 － 340~410平米,待售,价格待定,别墅,(58条评论)
美林墅,[玄武] 玄武大道88号(玄武大道与环陵路交汇处),5居/ 5居以上,待售,价格待定,别墅,(123条评论)
天生御景,[溧水] 洪蓝镇凤凰井路26号,2居/ 3居/ 4居/ 5居,待售,价格待定,别墅,(67条评论)
当代万国府ΜΟΜΛ项目,[鼓楼] 热河南路与淮滨路交汇处,当代万国府ΜΟΜΛ规划建小高层和商业,待售,价格待定,普通住宅,(61条评论)
君悦花园,[六合] 大厂街道浦六南路8号,2居/ 3居 － 89~145平米,待售,价格待定,普通住宅,(73条评论)
东屏湖9号,[溧水] 东屏镇金山路9号,4居/ 5居,待售,价格待定,别墅,(44条评论)
瑞厦G01地块,[鼓楼] 南京邮电大学与南瑞路交汇处(蔡家巷地块...,瑞厦G01地块正在规划建设中,待售,价格待定,普通住宅,(73条评论)
碧桂园仙林东郡,句容市宝华大道107号(仙林大道与汤龙路...,2居/ 3居/ 4居,待售,价格待定,普通住宅,(127条评论)
智汇老山项目,[浦口] 华山路和新竹路交汇处(江浦街道沿山大道...,智汇老山项目价格待定,待售,,别墅,(31条评论)
通宇林景紫园项目,[浦口] 顶山街道七里桥北路西2号,通宇林景紫园项目由通宇公司竞得,待售,价格待定,普通住宅,(43条评论)
升龙桃花园著项目,[建邺] 江心洲夹江大桥与葡园路交汇处,升龙桃花园著项目预计首开叠墅,待售,价格待定,普通住宅,(60条评论)
胜科星洲府项目,[建邺] 江心洲街道环岛路与文武街交汇处,4居 － 125~165平米,待售,价格待定,普通住宅,(20条评论)
爱涛天禧明庭项目,[溧水] 金蛙路88号(金龙南路与珍珠南路交汇处),爱涛天禧明庭项目规划建设13栋住宅,待售,,普通住宅,(31条评论)
金鼎湾如院,[鼓楼] 中山北路279号(虹桥中心旁),2居/ 3居/ 4居,待售,价格待定,普通住宅,(27条评论)
江宁G48地块,[江宁] 永欣大道与湖泰路交汇处,江宁G48地块目前正在建设中,待售,价格待定,普通住宅,(17条评论)
星叶枫庭项目,[江宁] 麒麟街道泰盈路与宁杭公路交汇处,星叶枫庭项目配建一所12班的幼儿园,待售,,普通住宅,(19条评论)
东原地产地块,[建邺] 燕山路98号(燕山路余与集庆门大街交汇处...,东原地产地块被东原以楼面价约为20100元/平方,待售,价格待定,普通住宅,(19条评论)
高科紫微堂项目,[栖霞] 仙林大道与经天路交汇处(经天路地铁站南...,4居/ 5居/ 5居以上 － 153~656平米,待售,价格待定,普通住宅,(10条评论)
保利云禧项目,[浦口] 建设路与巩固路交汇处(地铁10号线雨山路...,保利云禧项目预计6月首开,待售,价格待定,普通住宅,(18条评论)
江山荟项目,[浦口] 南京海峡两岸科技工业园海桥路与杨柳路...,3居/ 4居 － 78~136平米,待售,价格待定,自住型商品房,(24条评论)
星叶欢乐城项目,[雨花] 现状道路与乔家庄组集体土地交汇处,星叶欢乐城项目容积率3.23,待售,价格待定,普通住宅,(18条评论)
云栖山庄,[江宁] 汤山街道阳明路99号,5居/ 5居以上 － 260~440平米,待售,价格待定,别墅,(16条评论)
熙悦,[江宁] 江宁区麒麟科技创新园中心地区8-3,2居/ 3居 － 89~105平米,待售,价格待定,普通住宅,(11条评论)
河西G12G13地块,[建邺] 平良大街与元前路交汇处,河西G12G13地块价格待定,待售,价格待定,普通住宅,(10条评论)
融侨观澜项目,[江宁] 东山街道天赐路与万安北路交汇处,融侨观澜项目预计后期首开5#房源,待售,价格待定,普通住宅,(2条评论)
五矿澜悦方山居项目,[江宁] 高新园学十二路与务实路交汇处,五矿澜悦方山居项目预计6月份公开售楼处,待售,价格待定,普通住宅,(11条评论)
葛洲坝融创紫郡府,[江宁] 双龙大道与云台山河路交汇处,葛洲坝融创南京紫郡府尚未开盘,待售,价格待定,普通住宅,(3条评论)
荣盛锦绣澜山项目,[浦口] 泰冯路和富康南路交汇处,3居/ 4居 － 85~130平米,待售,价格待定,普通住宅,(15条评论)
旭辉G54地块,[江宁] 栖隐路与学林东路交汇处,旭辉G54地块由银城、旭辉联手打造,待售,,联排,(17条评论)
荣盛隽峰项目,[江宁] 江苏软件园科技大道与研发二路交汇处,荣盛隽峰项目目前正在建设中,待售,价格待定,普通住宅,(23条评论)
银城旭辉云臺天境项目,[江宁] 苏源大道和云台山河路交汇处,银城G56地块价格待定,待售,价格待定,普通住宅,(1条评论)
融信世纪东方项目,[栖霞] 经天路与广志路交汇处(南京大学仙林分校...,2居 － 88~124平米,待售,价格待定,普通住宅,(6条评论)
碧桂园中天﹒东方骏庭项目,仙林大道与宝华大道交界处,2居/ 3居/ 4居 － 85~130平米,待售,,普通住宅,(15条评论)
红豆香江华庭项目,[江宁] 禄口街道禄口大街与永欣大道交汇处,红豆香江华庭项目已公开售楼处,待售,价格待定,普通住宅,(16条评论)
绿城奥东南项目,[雨花] 西善桥街道单家村街与岱山南路交汇处,绿城奥东南项目出让年限住宅70年,待售,价格待定,普通住宅,(2条评论)
鲁能硅谷公馆项目,[江宁] 弘利路与锦文路交汇处,鲁能硅谷公馆的售楼处已经建设完毕,待售,,普通住宅,(10条评论)
宝华桃李春风项目,句容市宝华镇杨柳泉路与沪霍线交汇处,宝华桃李春风项目价格待定,待售,价格待定,别墅,(14条评论)
通宇林景蘭园项目,[浦口] 顶山街道七里桥北路西侧3号,2居/ 3居 － 89~120平米,待售,价格待定,普通住宅,(15条评论)
明发桃源香颂项目,滁州市全椒县港口路与内环南路交汇处,2居/ 3居/ 4居/ 5居/ 5居以上 － 82~255平米,待售,价格待定,联排,(10条评论)
明发桃源公馆项目,滁州市全椒县吴敬梓路与大石潭路交汇处,3居 － 88~122平米,待售,价格待定,普通住宅,(10条评论)
通宇林语山墅项目,[浦口] 江浦街道七里路与沿山大道交汇处,5居以上 － 413~533平米,待售,价格待定,别墅,(11条评论)
云湖山庄项目,常州市金坛市宜庄路y417(薛埠镇仙姑村),云湖山庄项目价格待定,待售,6000元/㎡,别墅,(9条评论)
碧桂园龙山源著项目,句容市恒通路与s122省道交汇处(龙山湖高...,碧桂园龙山源著项目价格待定,待售,价格待定,别墅,(9条评论)
华侨城欢乐滨江项目,[建邺] 龙王大街与扬子江大道交汇处,华侨城欢乐滨江项目预计近期加推,待售,价格待定,普通住宅,(16条评论)
贝克湾项目,[江宁] 端拱路与至道路交汇处,3居/ 4居 － 90~125平米,待售,价格待定,普通住宅,(3条评论)
锦隆御山墅项目,句容市宝华山森林公园北门对面,3居/ 5居 － 246~360平米,待售,价格待定,别墅,(7条评论)
皖投碧湖云溪,滁州市南谯区洪武东路与滁宁大道交汇处,3居/ 4居 － 97~122平米,待售,价格待定,联排,(5条评论)
弘阳·时光山湖项目,[六合] 南京六合金牛湖街道纬二路与经八路交汇...,弘阳·时光山湖项目规划建设5栋小高层,待售,价格待定,普通住宅,(19条评论)
金太阳阳光城,安徽省滁州市来安县汊河新区宁北路9号,金太阳阳光城后期会有加推,待售,,普通住宅,(9条评论)
美的雍翠园,[江宁] 南京市江宁区横溪街道吴楚西路与横云北...,美的雍翠园共规划19栋住宅,待售,价格待定,普通住宅,(5条评论)
碧桂园·北站华府项目,滁州汊河新区104国道旁,碧桂园·北站华府项目价格待定,待售,价格待定,普通住宅,(3条评论)
香江黄金时代项目,滁州市来安县汊河镇104国道与长江路交汇...,2居/ 3居 － 84~109平米,待售,价格待定,普通住宅,(3条评论)
扬子江金茂悦项目,[浦口] 七里河大街与九袱州路交汇处,3居 － 90~115平米,待售,,普通住宅,(3条评论)
泰禾金尊府项目,句容市仙林东路与和平路交汇处向南300米,泰禾金尊府项目总建筑用地面积超过10.4万平米,待售,价格待定,普通住宅,(1条评论)
中海滨江U-LIVE项目,[鼓楼] 新兴路与复兴街交汇处,2居/ 3居 － 50~79平米,待售,价格待定,住宅型公寓,(3条评论)
东城金茂悦II期,[江宁] 天环路、环镇东路交汇处,3居 － 89~119平米,待售,,普通住宅,(3条评论)
金奥费尔蒙公寓,[建邺] 江东中路333号(江东中路与河西大街交汇...,1居/ 2居/ 3居,出租,价格待定,商住楼,(107条评论)
明发城市广场,[浦口] 珍珠南路2号(浦口服装城旁边),明发城市广场22#整层或半层出售,在售,价格待定,购物中心,(17条评论)
中山路99号,[鼓楼] 中山路99号(南京华夏大厦对面),中山路99号目前在售35000元/平办公房源,在售,价格待定,写字楼商铺,(68条评论)
南京金融城,[建邺] 江东中路与雨润大街交汇处,南京金融城目前在售办公房源，位于2、4#,在售,39000元/㎡,写字楼商铺,(19条评论)
南京雨花广场,[六合] 横梁街道石源路15号,2居,在售,13000元/㎡,住宅底商,(16条评论)
富力水街坊,[江宁] 麒麟科技创新园东麒路666号,1居/ 2居 － 46平米,在售,35000元/㎡,住宅底商,(19条评论)
金轮星立方,[雨花] 南京高铁南站北广场东侧(高铁北售楼处旁...,金轮星立方在售120-190平商铺,在售,21000元/㎡,写字楼商铺,(23条评论)
中南棉花塘,[江宁] 空港枢纽经济区越秀路和乾清路交汇处,中南棉花塘在售商铺房源,在售,12000元/㎡,购物中心,(4条评论)
南京紫合国际广场项目,[秦淮] 太平南路278号(太平南路与小火瓦巷交汇...,南京紫合国际广场项目具体上市时间待定,待售,15000元/㎡,购物中心,(30条评论)
南京五洲星世纪商贸城,[溧水] 交通东路8号,南京五洲星世纪商贸城交通便利,待售,20000元/㎡,写字楼商铺,(21条评论)
福中智慧城,[浦口] 新城望江路1号,2居/ 3居/ 4居,待售,19000元/㎡,住宅底商,(16条评论)
苏宁睿城·慧谷中心,[鼓楼] 汉中门大街301号(清江路与集庆门大街交...,苏宁睿城·慧谷中心在售25000/平挑高,在售,价格待定,标准写字楼,(72条评论)
万和尊邸,[鼓楼] 中央路70号,万和尊邸目前在售23000元/平公寓办公两用房源,在售,,标准写字楼,(49条评论)
金奥缤润汇,[建邺] 楠溪江东街81-85号,2居/ 3居/ 4居,在售,23000元/㎡,LOFT,(50条评论)
汤城东郡广场,[江宁] 汤山新城圣汤大道1号(汤山公馆对面),1居 － 40~57平米,在售,40000元/㎡,商住公寓,(31条评论)
苏宁名都花园,[栖霞] 和燕路东侧合班村69号(迈皋桥国土资源所...,苏宁名都花园在售51-59平公寓,在售,14000元/㎡,酒店式公寓,(24条评论)
凤凰和睿大厦,[秦淮] 太平南路与白下路交界处,1居,在售,,标准写字楼,(33条评论)
升龙汇金中心,[建邺] 江东南路与江山大街交汇处,1居 － 55平米,在售,16800元/㎡,商住公寓,(114条评论)
南京越洋国际商务中心,[鼓楼] 清江南路(苏宁睿城旁),南京越洋国际商务中心在售3.55米写字楼房源,在售,23000元/㎡,标准写字楼,(31条评论)
证大喜玛拉雅中心,[雨花] 金阳东街(南京南站南广场旁),1居 － 56平米,在售,,酒店写字楼,(39条评论)
汇泽中心,[溧水] 宝塔路99号中山河南,2居/ 3居,在售,25000元/㎡,酒店式公寓,(42条评论)
东山国际滨河街区,[江宁] 东山街道上元大街155号(滨河路武夷花园...,1居,在售,22000元/㎡,酒店式公寓,(18条评论)
Free-自由度,[江宁] 天禄大道139号,Free-自由度在售40年产权公寓,在售,20000元/㎡,酒店式公寓,(15条评论)
MAX科技园(南京·源筑),[江宁] 龙眠大道568号(南京生命科技小镇内),MAX科技园在售写字楼均价15800元/㎡,在售,13500元/㎡,标准写字楼,(8条评论)
元枫国际,[江宁] 胜利路99号,元枫国际目前在售B#写字楼,在售,40000元/㎡,标准写字楼,(5条评论)
世茂城品国际广场,[雨花] 安德门大街与宁双路交汇处,世茂城品国际广场在售19000元/平甲级办公房源,在售,9000元/㎡,标准写字楼,(3条评论)
Mix悦享家,[江宁] 南京南站宏运大道1468号,Mix悦享家主力户型50㎡,在售,15800元/㎡,酒店式公寓,
沣麟公园壹号,[江宁] 江宁区智汇路267号,沣麟公园壹号于5月4日首开于1、2#,在售,16000元/㎡,酒店式公寓,(1条评论)
南京环球贸易广场,[建邺] 河西大街与江东路交汇处,南京环球贸易广场规划3座高层楼栋,待售,19000元/㎡,标准写字楼,(29条评论)
凯旋城广场,[建邺] 江东中路219号(梦都大街与江东中路交汇...,凯旋城广场8层以下写字楼200平起租,待售,23000元/㎡,标准写字楼,(19条评论)
康缘智汇港,[建邺] 泰山路与嘉陵江东街交汇处,康缘智汇港靠近地铁10号线中胜站,待售,22500元/㎡,标准写字楼,(24条评论)
绿地紫金中心项目,[鼓楼] 湖南路与中山北路交汇处(狮子桥正对面),绿地紫金中心项目预计近期首开层高3.4米公寓,待售,价格待定,普通住宅,(5条评论)
正荣滨江紫阙项目,[建邺] 吴侯街和邺城路交汇处,正荣滨江紫阙目前尚未开盘,待售,,标准写字楼,(2条评论)
御珑湾理想城,[六合] 雄州东路85号(六合龙湖天街对面),御珑湾理想城公寓房源待加推,待售,价格待定,酒店写字楼,(1条评论)
正太中心,[建邺] 南京市建邺区新安江街和泰山路交汇处,正太中心项目目前尚未开盘,待售,价格待定,酒店写字楼,(1条评论)
首建中心项目,[秦淮] 太平南路与马府西街交汇处,首建中心项目价格待定,待售,价格待定,购物中心,
南京中建大厦项目,[栖霞] 文澜路与文范路交汇处(文澜路以东 文范...,南京中建大厦中建工业开发建设,出租,,标准写字楼,(18条评论)
花样年喜年中心,[鼓楼] 中央门外河路道1号(东门前路与中央北路...,1居/ 2居 － 55~65平米,在售,,购物中心,(105条评论)
顾家欧亚达商业广场,[溧水] 秦淮大道301号,顾家欧亚达商业广场在售商铺房源,在售,22000元/㎡,购物中心,(22条评论)
万宇汽车五金博览中心,[江宁] 高新园g104国道旁,万宇汽车五金博览中心在售100-200平商铺,在售,19000元/㎡,市场类商铺,(9条评论)
葛洲坝招商紫郡蘭园,[鼓楼] 安怀村路与安怀东路交汇处,3居/ 4居,在售,15000元/㎡,购物中心,(16条评论)
湖南路商业街区,[鼓楼] 湖南路47号凤凰台饭店,湖南路商业街西起山西路市民广场,在售,,购物中心,
金盛财智广场,[鼓楼] 建宁路31号,1居,待售,37800元/㎡,写字楼商铺,(32条评论)
世茂君望墅,[秦淮] 双麒路与石杨路交汇处,世茂君望墅地处生态环境月牙湖片区,待售,80000元/㎡,住宅底商,(4条评论)
德基世贸壹号,[建邺] 庐山路208号,4居 － 275~333平米,在售,,酒店式公寓,(28条评论)
南京院子,[秦淮] 中山南路501号,南京院子目前在售部分商铺,在售,价格待定,酒店写字楼,(40条评论)
南京金奥中心,[建邺] 江东中路333号,南京金奥中心在售38000元/平写字楼,在售,价格待定,标准写字楼,(20条评论)
汤城汇,[江宁] 汤山国际温泉城圣汤大道9号,2居 － 45平米,在售,37000元/㎡,商住公寓,(35条评论)
明发悦庭,[浦口] 七瑶路7号,2居/ 3居 － 43~57平米,在售,80000元/㎡,酒店写字楼,(47条评论)
明发新城中心,[浦口] 江浦街道浦口大道37号(浦口大道与新浦路...,1居/ 2居/ 3居 － 57~81平米,在售,38000元/㎡,酒店式公寓,(31条评论)
翠屏水晶广场,[栖霞] 新港大道88号(尧新大道和新港大道交汇处...,1居/ 2居/ 4居 － 33~66平米,在售,18000元/㎡,商住楼,(21条评论)
南京麒麟智慧园,[江宁] 麒麟科技创园窦村街5号,南京麒麟智慧园在售写字楼,租售,18000元/㎡,标准写字楼,(8条评论)
星智汇商务花园,[浦口] 高新区星火路与东大路交汇处,1居 － 550平米,在售,25000元/㎡,酒店写字楼,(8条评论)
绿地缤纷广场,[鼓楼] 中央北路与幕府东路交汇处(地铁3号线五...,1居/ 2居 － 30~60平米,在售,15151元/㎡,标准写字楼,(9条评论)
九霄梦天地项目,[栖霞] 学衡路1号,1居 － 50平米,在售,12000元/㎡,标准写字楼,(12条评论)
融创精彩天地,[鼓楼] 黄家圩路和红山南路交汇处(南京火车站北...,融创精彩天地目前在售120-450平商铺,在售,10800元/㎡,标准写字楼,(11条评论)
苏宁紫金嘉悦,[玄武] 玄武区徐庄软件园(紫金(玄武)科创特别社...,1居 － 30~55平米,在售,24000元/㎡,标准写字楼,(19条评论)
复地宴南都,[秦淮] 汇景北路与卡子门大街交汇处,1居/ 2居/ 3居/ 4居 － 28~50平米,在售,,商住楼,(83条评论)
橡树城,[溧水] 经济开发区红光东路8号,2居/ 3居,在售,28000元/㎡,普通住宅,(121条评论)
东方兰园,[栖霞] 经五路与迈化路交汇处,1居/ 2居/ 3居 － 32平米,在售,10640元/㎡,普通住宅,(304条评论)
恒大翡翠华庭,[玄武] 红山街道华飞路(网板路与北苑东路交汇处...,3居/ 4居/ 5居 － 226平米,在售,45000元/㎡,普通住宅,(190条评论)
尚峰尚水,[浦口] 汤泉街道林庄路与江星桥线交汇处,2居/ 3居/ 4居/ 5居/ 5居以上 － 180~540平米,在售,,别墅,(59条评论)
中电颐和府邸,[栖霞] 华电路1号(华电路与言和路交汇处),1居/ 2居/ 3居/ 4居 － 43平米,在售,32000元/㎡,商住楼,(111条评论)
明发珠江国际,[浦口] 江浦二中北侧城南河5号,3居 － 104~117平米,在售,470万元/套,普通住宅,(39条评论)
首创立方,[建邺] 地铁二号线天迈广场油坊桥站,1居/ 2居/ 3居/ 4居 － 45~52平米,在售,,商住楼,(85条评论)
朗诗青春街区,[江宁] 来凤路18号(禄口派出所对面),3居/ 4居,在售,20000元/㎡,普通住宅,(484条评论)
南京滨江总部基地商务区,[鼓楼] 下燕路与宝塔桥东街交汇处,南京滨江总部基地商务区靠近地铁3号线上元门站,在售,23500元/㎡,总部园区,(45条评论)
海尔双湖壹号公馆,[高淳] 南京市高淳区双湖路1号,2居/ 3居/ 4居/ 5居以上 － 103~124平米,在售,19000元/㎡,联排,(239条评论)
中南世纪雅苑,[栖霞] 马群街道土城头路和天和路交汇处,1居/ 2居/ 3居/ 4居 － 38~48平米,在售,29000元/㎡,普通住宅,(553条评论)
花样年花样城,[高淳] 双高路50号(双高路与桃园路交汇处),3居/ 4居 － 131平米,在售,16200元/㎡,普通住宅,(100条评论)
保利西江月,[浦口] 城南河路与横江大道交汇处(南京青奥体育...,3居/ 4居,在售,8000元/㎡,普通住宅,(113条评论)
朗诗未来家,[江宁] 街道润寿北路1115号,1居/ 2居/ 3居,在售,20000元/㎡,商住楼,(251条评论)
深业滨江半岛,[鼓楼] 龙江路30号(龙江路与江边路交汇处),1居/ 2居/ 3居/ 4居/ 5居 － 133~362平米,在售,8450元/㎡,普通住宅,(57条评论)
大发融悦,[玄武] 江苏省农业科学院和双拜岗路交汇处,2居/ 3居,在售,45000元/㎡,普通住宅,(49条评论)
